start_month,lag_month,cp_num,pub_num,pub_back_num,cp_num1,cp_back_num,pr
202112,202210,468,7874,0,724,0,0.6464088397790055
202112,202211,467,13775,1,724,1,0.6450276243093923
202201,202201,2549,52197,0,2749,0,0.9272462713714078
202201,202202,2548,78930,0,2749,0,0.9268825027282648
202201,202203,2267,79317,101,2749,7,0.8246635140050927
202201,202204,2033,67327,85,2749,7,0.7395416515096399
202201,202205,1968,67644,38,2749,2,0.7158966897053474
202201,202206,1884,59285,0,2749,0,0.6853401236813387
202201,202207,1838,59230,0,2749,0,0.6686067660967625
202201,202208,1807,53633,0,2749,0,0.6573299381593307
202201,202209,1735,50119,0,2749,0,0.6311385958530374
202201,202210,1554,26135,0,2749,0,0.5652964714441615
202201,202211,1646,45343,0,2749,0,0.598763186613314
202202,202202,2596,39901,39,2858,13,0.9083275017494752
202202,202203,2446,103929,11336,2858,594,0.8558432470258922
202202,202204,2135,82345,73,2858,2,0.7470258922323303
202202,202205,1978,76188,12,2858,1,0.6920923722883136
202202,202206,1886,66686,0,2858,0,0.6599020293911827
202202,202207,1822,66535,0,2858,0,0.6375087473757872
202202,202208,1761,59825,0,2858,0,0.6161651504548635
202202,202209,1717,52838,0,2858,0,0.6007697690692793
202202,202210,1544,27868,0,2858,0,0.5402379286214136
202202,202211,1588,45981,0,2858,0,0.5556333100069979
202203,202203,4615,98924,20041,5048,2686,0.9142234548335975
202203,202204,4690,185881,68917,5048,4300,0.929080824088748
202203,202205,4315,173840,11,5048,1,0.8547939778129953
202203,202206,4053,149575,0,5048,0,0.802892234548336
202203,202207,3918,139864,0,5048,0,0.776148969889065
202203,202208,3780,130187,0,5048,0,0.748811410459588
202203,202209,3621,114446,0,5048,0,0.7173137876386688
202203,202210,3287,66329,0,5048,0,0.651148969889065
202203,202211,3369,103048,2,5048,2,0.6673930269413629
202204,202204,6320,122508,73422,6836,5029,0.9245172615564657
202204,202205,6436,265607,194582,6836,5665,0.9414862492685782
202204,202206,5950,223625,6020,6836,674,0.8703920421299005
202204,202207,5666,210392,0,6836,0,0.828847279110591
202204,202208,5481,193386,0,6836,0,0.8017846693973084
202204,202209,5277,171493,0,6836,0,0.7719426565242832
202204,202210,4845,93068,0,6836,0,0.7087478057343476
202204,202211,4951,152495,2,6836,2,0.7242539496781744
202205,202205,7474,175915,173004,8073,7006,0.9258020562368389
202205,202206,7557,317403,264938,8073,7681,0.9360832404310665
202205,202207,7115,272250,1209,8073,426,0.881332837854577
202205,202208,6684,249454,0,8073,0,0.8279450018580453
202205,202209,6479,215651,0,8073,0,0.8025517155951939
202205,202210,5890,116327,0,8073,0,0.7295924687229035
202205,202211,5913,189384,2,8073,2,0.7324414715719063
202206,202206,7176,140436,167792,7760,6163,0.9247422680412372
202206,202207,7401,255649,253095,7760,7385,0.9537371134020619
202206,202208,6989,224773,5359,7760,923,0.9006443298969072
202206,202209,6718,192706,0,7760,0,0.8657216494845361
202206,202210,6151,105529,0,7760,0,0.7926546391752577
202206,202211,6199,169461,3,7760,3,0.7988402061855671
202207,202207,4856,105280,158028,5466,5048,0.8884010245151848
202207,202208,5194,170600,143463,5466,4956,0.9502378338821807
202207,202209,4890,140542,331,5466,172,0.8946212952799122
202207,202210,4411,77409,0,5466,0,0.8069886571533114
202207,202211,4468,120841,1,5466,1,0.8174167581412367
202208,202208,4479,70773,131565,5704,5035,0.7852384291725105
202208,202209,5287,149682,172355,5704,5064,0.9268934081346424
202208,202210,4779,82651,720,5704,242,0.8378330995792427
202208,202211,4679,127895,1,5704,1,0.8203015427769986
202209,202209,4468,103189,110769,5572,5081,0.8018664752333095
202209,202210,5061,104248,98198,5572,5133,0.9082914572864321
202209,202211,5045,186017,755,5572,260,0.9054199569274947
202210,202210,3740,52387,76538,5019,3852,0.7451683602311218
202210,202211,4839,156691,175789,5019,4764,0.9641362821279139
202211,202211,5087,82713,112426,6150,4279,0.8271544715447154
